Start,End,Time in bed,Heart rate,Activity (steps),regular
23.733333333333334,6.95,7.216666666666667,15860,73,1
0.2833333333333333,8.216666666666667,7.933333333333334,15209,62,1
0.35,6.683333333333334,6.333333333333333,473,92,1
22.166666666666668,8.016666666666667,9.85,937,72,1
23.033333333333335,8.333333333333334,9.3,16614,88,1
22.466666666666665,7.033333333333333,8.566666666666666,19306,61,1
22.183333333333334,7.15,8.966666666666667,17223,99,1
23.15,7.266666666666667,8.116666666666667,19610,63,1
23.616666666666667,6.65,7.033333333333333,15187,64,1
0.43333333333333335,6.7,6.266666666666667,14759,62,1
23.8,7.916666666666667,8.116666666666667,6788,62,1
0.5833333333333334,8.0,7.416666666666667,8572,70,1
0.43333333333333335,6.783333333333333,6.35,8389,78,1
1.9,7.35,5.45,8068,96,1
22.716666666666665,6.5,7.783333333333333,6991,74,1
0.25,7.783333333333333,7.533333333333333,19075,99,1
0.8833333333333333,7.516666666666667,6.633333333333333,18228,97,1
1.15,7.733333333333333,6.583333333333333,3502,99,1
0.5833333333333334,7.583333333333333,7.0,1415,91,1
22.633333333333333,8.783333333333333,10.15,12862,81,1
1.3333333333333333,6.9,5.566666666666666,19997,66,1
22.933333333333334,7.116666666666666,8.183333333333334,1484,61,1
0.2833333333333333,6.783333333333333,6.5,11352,64,1
23.516666666666666,7.616666666666667,8.1,1249,76,1
23.8,8.283333333333333,8.483333333333333,15694,61,1
22.55,8.166666666666666,9.616666666666667,11061,66,1
0.31666666666666665,7.75,7.433333333333334,12777,79,1
23.716666666666665,7.816666666666666,8.1,10632,85,1
0.35,8.9,8.55,7266,69,1
22.316666666666666,7.55,9.233333333333333,12543,61,1
22.9,8.316666666666666,9.416666666666666,12621,97,1
1.7666666666666666,6.75,4.983333333333333,8985,64,0
23.933333333333334,7.366666666666666,7.433333333333334,1772,80,1
1.65,7.95,6.3,8741,81,1
23.683333333333334,6.733333333333333,7.05,1699,83,1
22.516666666666666,7.633333333333333,9.116666666666667,16391,64,1
1.7333333333333334,7.2,5.466666666666667,17186,93,1
22.066666666666666,8.266666666666667,10.2,2924,73,0
22.216666666666665,8.35,10.133333333333333,12258,82,1
1.7,7.666666666666667,5.966666666666667,19751,81,1
22.183333333333334,8.566666666666666,10.383333333333333,13536,97,1
22.1,7.933333333333334,9.833333333333334,5690,78,1
23.483333333333334,8.85,9.366666666666667,16925,66,1
0.2833333333333333,7.683333333333334,7.4,4951,93,1
0.9833333333333333,7.1,6.116666666666666,7046,99,1
0.5166666666666667,7.483333333333333,6.966666666666667,647,68,1
22.766666666666666,7.166666666666667,8.4,16976,71,1
1.1166666666666667,7.7,6.583333333333333,7950,72,1
1.45,7.466666666666667,6.016666666666667,5167,94,1
0.16666666666666666,8.0,7.833333333333333,3214,70,1
23.416666666666668,7.766666666666667,8.35,3590,65,1
23.1,7.183333333333334,8.083333333333334,17653,69,1
0.75,7.1,6.35,12755,94,1
1.4833333333333334,7.133333333333334,5.65,16606,98,1
1.5,7.9,6.4,9754,77,1
22.35,8.483333333333333,10.133333333333333,18637,84,1
23.033333333333335,6.9,7.866666666666667,4398,61,1
23.15,8.25,9.1,13456,60,1
0.08333333333333333,7.65,7.566666666666666,14202,87,1
0.5666666666666667,7.333333333333333,6.766666666666667,13489,80,1
22.316666666666666,8.8,10.483333333333333,2621,96,0
0.8166666666666667,6.716666666666667,5.9,17346,68,1
1.3666666666666667,7.816666666666666,6.45,17692,82,1
0.9666666666666667,8.733333333333333,7.766666666666667,11448,92,1
0.3,8.25,7.95,8482,93,1
22.15,7.516666666666667,9.366666666666667,2993,86,1
0.95,8.416666666666666,7.466666666666667,2359,95,1
23.266666666666666,6.95,7.683333333333334,4962,90,1
22.783333333333335,7.066666666666666,8.283333333333333,5504,83,1
23.95,7.45,7.5,2663,89,1
1.9666666666666668,6.783333333333333,4.816666666666666,10958,89,0
1.9666666666666668,8.266666666666667,6.3,497,88,1
0.7666666666666667,8.25,7.483333333333333,8103,94,1
23.766666666666666,7.5,7.733333333333333,6125,76,1
0.5,8.066666666666666,7.566666666666666,12328,79,1
0.6833333333333333,8.016666666666667,7.333333333333333,10424,68,1
0.35,7.75,7.4,10620,76,1
23.666666666666668,7.666666666666667,8.0,8512,99,1
0.7666666666666667,7.9,7.133333333333334,9088,95,1
1.4166666666666667,6.583333333333333,5.166666666666667,18149,80,1
23.166666666666668,6.983333333333333,7.816666666666666,18002,91,1
22.333333333333332,6.5,8.166666666666666,4615,86,1
1.0333333333333334,6.783333333333333,5.75,3969,62,1
0.5833333333333334,6.55,5.966666666666667,16211,78,1
22.5,7.533333333333333,9.033333333333333,2504,99,1
1.25,7.283333333333333,6.033333333333333,8041,75,1
1.15,8.9,7.75,1874,61,1
23.05,7.816666666666666,8.766666666666667,8643,80,1
1.2333333333333334,8.466666666666667,7.233333333333333,3721,70,1
0.03333333333333333,6.75,6.716666666666667,3666,66,1
0.7833333333333333,6.933333333333334,6.15,3727,84,1
23.366666666666667,6.866666666666667,7.5,1593,63,1
1.4666666666666668,6.866666666666667,5.4,6465,88,1
23.466666666666665,7.783333333333333,8.316666666666666,6339,75,1
22.983333333333334,7.616666666666667,8.633333333333333,19472,76,1
0.016666666666666666,8.2,8.183333333333334,4861,82,1
0.6,8.75,8.15,741,81,1
23.55,8.383333333333333,8.833333333333334,15179,83,0
22.5,7.6,9.1,14791,96,1
23.216666666666665,6.833333333333333,7.616666666666667,14155,99,1
0.48333333333333334,7.2,6.716666666666667,11258,77,1
22.233333333333334,6.833333333333333,8.6,14930,60,1
22.4,7.983333333333333,9.583333333333334,8474,96,1
23.066666666666666,8.466666666666667,9.4,10029,67,1
1.85,8.2,6.35,4033,83,1
22.866666666666667,6.8,7.933333333333334,15948,72,1
22.116666666666667,8.516666666666667,10.4,11665,76,1
23.083333333333332,7.016666666666667,7.933333333333334,1598,73,1
23.066666666666666,7.45,8.383333333333333,12282,98,1
23.133333333333333,7.766666666666667,8.633333333333333,3719,61,1
23.1,8.266666666666667,9.166666666666666,6253,78,1
23.866666666666667,8.283333333333333,8.416666666666666,14690,81,1
0.2833333333333333,8.616666666666667,8.333333333333334,5941,80,1
22.783333333333335,8.85,10.066666666666666,4191,71,1
0.5833333333333334,8.016666666666667,7.433333333333334,17269,61,1
0.45,8.133333333333333,7.683333333333334,7189,94,1
22.033333333333335,6.766666666666667,8.733333333333333,11357,60,1
1.8666666666666667,8.683333333333334,6.816666666666666,5068,79,1
23.133333333333333,6.966666666666667,7.833333333333333,17391,76,1
0.5166666666666667,8.683333333333334,8.166666666666666,2707,86,1
23.116666666666667,8.833333333333334,9.716666666666667,18629,67,1
22.033333333333335,6.5,8.466666666666667,16889,61,1
23.566666666666666,7.8,8.233333333333333,19168,74,1
1.8833333333333333,8.0,6.116666666666666,13264,79,1
0.016666666666666666,6.733333333333333,6.716666666666667,1888,65,1
1.1333333333333333,7.6,6.466666666666667,5220,78,1
0.05,7.433333333333334,7.383333333333334,15110,88,1
23.666666666666668,7.033333333333333,7.366666666666666,12444,93,1
23.416666666666668,7.383333333333334,7.966666666666667,9598,87,1
23.983333333333334,6.95,6.966666666666667,15640,93,1
22.316666666666666,7.75,9.433333333333334,15888,79,1
1.4166666666666667,8.133333333333333,6.716666666666667,1124,71,1
0.016666666666666666,8.65,8.633333333333333,1754,68,1
0.5833333333333334,8.316666666666666,7.733333333333333,12163,85,1
1.75,8.283333333333333,6.533333333333333,13328,94,1
0.16666666666666666,7.833333333333333,7.666666666666667,14018,63,1
1.6666666666666665,8.7,7.033333333333333,19514,79,1
0.8666666666666667,7.016666666666667,6.15,5613,61,1
22.533333333333335,7.8,9.266666666666667,16212,77,1
23.183333333333334,8.1,8.916666666666666,18279,90,1
22.983333333333334,7.666666666666667,8.683333333333334,13111,85,1
1.1333333333333333,6.716666666666667,5.583333333333333,8334,84,1
23.233333333333334,6.516666666666667,7.283333333333333,17375,72,1
0.26666666666666666,8.933333333333334,8.666666666666666,16891,90,1
22.133333333333333,7.716666666666667,9.583333333333334,17906,66,1
23.533333333333335,6.516666666666667,6.983333333333333,9288,67,1
1.25,6.85,5.6,13336,76,1
1.3833333333333333,7.816666666666666,6.433333333333334,5850,87,1
1.1166666666666667,7.75,6.633333333333333,10072,90,1
23.433333333333334,6.683333333333334,7.25,1414,76,1
1.35,8.166666666666666,6.816666666666666,12517,61,0
23.833333333333332,7.416666666666667,7.583333333333333,15451,84,1
23.3,7.833333333333333,8.533333333333333,18981,69,1
22.633333333333333,7.183333333333334,8.55,15875,66,1
23.416666666666668,8.95,9.533333333333333,5380,75,1
1.7666666666666666,8.133333333333333,6.366666666666666,14561,90,1
1.8,8.033333333333333,6.233333333333333,19138,64,1
23.766666666666666,6.683333333333334,6.916666666666667,2681,85,1
23.316666666666666,7.25,7.933333333333334,19217,96,1
23.333333333333332,6.7,7.366666666666666,10928,89,1
0.6,8.6,8.0,12558,105,0
0.16666666666666666,8.616666666666667,8.45,13262,105,0
23.35,8.6,9.25,11361,105,0
23.466666666666665,8.75,9.283333333333333,13149,105,0
0.6666666666666666,9.5,8.833333333333334,6131,86,0
1.1666666666666667,10.8,9.633333333333333,8747,88,0
0.23333333333333334,11.216666666666667,10.983333333333333,1676,89,0
1.65,10.633333333333333,8.983333333333333,2256,95,0
23.866666666666667,11.416666666666666,11.55,6432,87,0
1.1166666666666667,8.883333333333333,7.766666666666667,9066,105,0
23.766666666666666,10.033333333333333,10.266666666666667,12278,88,0
0.05,10.266666666666667,10.216666666666667,10416,90,0
0.9666666666666667,10.9,9.933333333333334,1871,86,0
23.866666666666667,8.816666666666666,8.95,1208,90,1
23.8,8.316666666666666,8.516666666666667,10249,89,1
23.933333333333334,8.916666666666666,8.983333333333333,10057,77,1
23.666666666666668,8.866666666666667,9.2,7772,90,1
0.03333333333333333,8.816666666666666,8.783333333333333,12156,98,1
0.06666666666666667,10.666666666666666,10.6,13778,80,0
0.5166666666666667,10.3,9.783333333333333,6969,99,0
23.65,8.783333333333333,9.133333333333333,10774,78,1
0.75,8.733333333333333,7.983333333333333,10213,77,1
0.2,8.7,8.5,10095,89,1
0.45,8.5,8.05,5012,90,1
1.3333333333333333,8.616666666666667,7.283333333333333,1953,88,1
0.5,7.833333333333333,7.333333333333333,8683,86,1
0.45,7.583333333333333,7.133333333333334,7259,78,1
0.7833333333333333,7.3,6.516666666666667,8995,90,1
0.9666666666666667,7.816666666666666,6.85,10038,85,1
1.3333333333333333,8.616666666666667,7.283333333333333,16117,88,1
0.16666666666666666,7.1,6.933333333333334,8021,91,1
23.9,8.866666666666667,8.966666666666667,18203,85,1
0.23333333333333334,8.45,8.216666666666667,16602,85,1
1.9333333333333333,8.033333333333333,6.1,5310,63,1
1.0333333333333334,6.65,5.616666666666667,13955,99,1
1.95,8.55,6.6,2180,99,1
0.1,7.966666666666667,7.866666666666667,2586,76,1
22.233333333333334,7.683333333333334,9.45,16261,68,1
23.366666666666667,7.166666666666667,7.8,19542,83,1
22.266666666666666,8.216666666666667,9.95,4191,72,1
23.633333333333333,7.216666666666667,7.583333333333333,19442,71,1
1.55,7.533333333333333,5.983333333333333,8118,98,1
1.4333333333333333,7.7,6.266666666666667,18693,99,1
23.466666666666665,8.033333333333333,8.566666666666666,2071,75,1
22.216666666666665,7.633333333333333,9.416666666666666,15372,94,1
22.9,6.966666666666667,8.066666666666666,6565,94,1
22.383333333333333,8.433333333333334,10.05,5784,79,1
22.35,8.716666666666667,10.366666666666667,11023,81,1
1.6166666666666667,8.033333333333333,6.416666666666667,4213,86,1
23.15,8.433333333333334,9.283333333333333,11017,88,1
0.7166666666666667,6.95,6.233333333333333,11268,96,1
23.816666666666666,7.183333333333334,7.366666666666666,7520,77,1
0.21666666666666667,7.833333333333333,7.616666666666667,13591,60,1
22.016666666666666,8.283333333333333,10.266666666666667,9009,77,1
22.933333333333334,8.1,9.166666666666666,7362,74,1
22.216666666666665,6.8,8.583333333333334,18361,77,1
0.5833333333333334,7.283333333333333,6.7,6813,75,1
22.2,8.0,9.8,3025,96,1
0.0,7.983333333333333,7.983333333333333,17983,78,1
0.26666666666666666,7.783333333333333,7.516666666666667,16601,93,1
22.383333333333333,8.683333333333334,10.3,17429,91,1
22.916666666666668,7.966666666666667,9.05,1528,84,1
1.8666666666666667,7.6,5.733333333333333,7746,75,1
23.016666666666666,8.7,9.683333333333334,13775,89,1
23.4,7.483333333333333,8.083333333333334,4205,72,1
1.1166666666666667,7.233333333333333,6.116666666666666,5375,62,1
0.016666666666666666,6.833333333333333,6.816666666666666,16737,85,1
1.7166666666666668,6.716666666666667,5.0,16084,65,0
22.933333333333334,7.283333333333333,8.35,5084,79,1
1.3,7.4,6.1,2143,74,1
23.0,7.95,8.95,7409,81,1
1.6,8.516666666666667,6.916666666666667,9141,92,1
23.783333333333335,8.466666666666667,8.683333333333334,18645,75,1
22.433333333333334,6.516666666666667,8.083333333333334,19701,82,1
23.65,7.533333333333333,7.883333333333333,11186,91,1
0.6333333333333333,7.8,7.166666666666667,1367,87,1
22.2,8.216666666666667,10.016666666666667,10204,95,1
1.5333333333333332,7.2,5.666666666666667,8949,97,0
0.8,8.75,7.95,15061,96,1
1.3,7.516666666666667,6.216666666666667,15823,69,1
0.6833333333333333,7.166666666666667,6.483333333333333,10735,77,1
22.416666666666668,8.033333333333333,9.616666666666667,5918,75,0
23.666666666666668,6.933333333333334,7.266666666666667,16521,81,1
23.616666666666667,8.35,8.733333333333333,10848,62,1
22.716666666666665,7.883333333333333,9.166666666666666,13100,90,1
0.31666666666666665,6.8,6.483333333333333,9579,93,1
0.016666666666666666,7.883333333333333,7.866666666666667,7969,86,1
0.45,8.283333333333333,7.833333333333333,7656,65,1
0.25,7.683333333333334,7.433333333333334,9413,82,1
0.36666666666666664,7.033333333333333,6.666666666666667,3228,83,1
22.3,7.9,9.6,18212,88,1
0.5,7.283333333333333,6.783333333333333,5819,63,1
22.216666666666665,8.6,10.383333333333333,2108,89,1
1.3833333333333333,6.983333333333333,5.6,10128,83,1
1.1666666666666667,8.8,7.633333333333333,18586,79,1
22.833333333333332,6.733333333333333,7.9,2126,96,1
22.216666666666665,7.516666666666667,9.3,16569,68,1
1.1833333333333333,6.983333333333333,5.8,2965,99,1
0.8,7.983333333333333,7.183333333333334,4532,94,1
0.5333333333333333,6.95,6.416666666666667,8664,100,1
22.116666666666667,8.416666666666666,10.3,10457,71,1
22.6,6.866666666666667,8.266666666666667,919,97,1
23.133333333333333,8.833333333333334,9.7,1857,71,1
23.45,8.45,9.0,18610,98,1
23.483333333333334,8.933333333333334,9.45,18060,72,1
1.1166666666666667,7.833333333333333,6.716666666666667,6096,71,1
1.8666666666666667,7.6,5.733333333333333,12027,87,1
1.45,8.266666666666667,6.816666666666666,5517,81,1
22.283333333333335,6.866666666666667,8.583333333333334,9881,61,1
22.066666666666666,6.65,8.583333333333334,5855,100,1
22.333333333333332,8.75,10.416666666666666,11252,96,0
22.85,7.216666666666667,8.366666666666667,920,62,1
0.13333333333333333,7.05,6.916666666666667,13474,84,1
0.9666666666666667,8.0,7.033333333333333,10921,71,1
1.4166666666666667,7.266666666666667,5.85,1551,69,0
22.133333333333333,7.283333333333333,9.15,4765,77,1
1.7166666666666668,6.616666666666667,4.9,3325,100,0
1.3166666666666667,7.0,5.683333333333334,16284,80,1
1.55,7.283333333333333,5.733333333333333,17212,86,1
23.5,7.633333333333333,8.133333333333333,19787,84,1
1.7833333333333332,7.483333333333333,5.7,6699,72,1
0.06666666666666667,8.783333333333333,8.716666666666667,9073,89,1
23.283333333333335,7.966666666666667,8.683333333333334,10108,68,1
23.583333333333332,7.45,7.866666666666667,8835,77,1
0.4,7.566666666666666,7.166666666666667,3645,73,1
23.65,8.9,9.25,14156,67,1
23.7,8.283333333333333,8.583333333333334,11387,74,1
23.85,7.75,7.9,15517,62,1
0.7333333333333333,6.983333333333333,6.25,14904,74,1
0.9666666666666667,7.133333333333334,6.166666666666667,12746,60,1
0.06666666666666667,8.15,8.083333333333334,9471,82,1
1.7333333333333334,7.15,5.416666666666667,15464,72,1
22.683333333333334,6.7,8.016666666666667,19333,78,1
0.6,7.266666666666667,6.666666666666667,17542,66,1
22.866666666666667,7.216666666666667,8.35,18826,81,1
22.216666666666665,8.283333333333333,10.066666666666666,3394,84,1
22.183333333333334,8.633333333333333,10.45,3256,78,0
1.4666666666666668,8.85,7.383333333333334,19382,75,1
1.6166666666666667,7.166666666666667,5.55,17993,80,1
0.45,8.983333333333333,8.533333333333333,17097,82,1
1.7166666666666668,8.783333333333333,7.066666666666666,6223,86,1
0.5833333333333334,6.816666666666666,6.233333333333333,4875,66,0
1.35,7.233333333333333,5.883333333333333,9468,61,1
22.733333333333334,6.966666666666667,8.233333333333333,16836,100,1
1.6833333333333333,8.683333333333334,7.0,3073,62,1
1.3666666666666667,8.933333333333334,7.566666666666666,7786,94,0
1.5833333333333335,6.916666666666667,5.333333333333333,15113,63,1
22.066666666666666,6.866666666666667,8.8,12161,100,1
1.5,6.65,5.15,7713,61,1
23.366666666666667,7.75,8.383333333333333,18841,69,1
1.65,6.783333333333333,5.133333333333334,5580,76,1
0.21666666666666667,7.816666666666666,7.6,7608,96,1
1.7833333333333332,8.683333333333334,6.9,19292,78,1
1.3,7.283333333333333,5.983333333333333,8850,93,1
23.066666666666666,6.5,7.433333333333334,12114,80,1
22.4,7.55,9.15,19135,66,1
23.933333333333334,8.916666666666666,8.983333333333333,6587,94,1
0.7,8.883333333333333,8.183333333333334,14474,62,1
0.5,7.75,7.25,915,69,1
0.2833333333333333,7.983333333333333,7.7,7780,71,1
23.7,8.95,9.25,14021,62,1
23.266666666666666,7.65,8.383333333333333,9192,75,1
22.416666666666668,7.566666666666666,9.15,1658,63,1
1.4666666666666668,8.733333333333333,7.266666666666667,19004,61,1
1.3833333333333333,6.716666666666667,5.333333333333333,9334,99,1
1.6666666666666665,8.65,6.983333333333333,17665,90,1
22.85,6.983333333333333,8.133333333333333,19692,74,1
22.433333333333334,8.85,10.416666666666666,3112,82,1
22.9,6.95,8.05,2980,77,1
23.016666666666666,7.666666666666667,8.65,15439,100,1
0.06666666666666667,8.833333333333334,8.766666666666667,9217,65,1
22.666666666666668,7.116666666666666,8.45,6261,98,1
22.633333333333333,7.5,8.866666666666667,5269,75,1
23.783333333333335,6.95,7.166666666666667,18024,97,1
0.7,7.533333333333333,6.833333333333333,2148,60,1
23.1,6.966666666666667,7.866666666666667,16854,87,1
23.016666666666666,7.383333333333334,8.366666666666667,10720,82,1
22.1,6.966666666666667,8.866666666666667,3022,89,1
1.65,8.933333333333334,7.283333333333333,19185,94,1
23.066666666666666,7.65,8.583333333333334,18867,89,1
1.1166666666666667,7.666666666666667,6.55,17251,77,1
22.583333333333332,6.9,8.316666666666666,18039,95,1
22.9,8.216666666666667,9.316666666666666,10374,84,1
0.2,7.483333333333333,7.283333333333333,5527,96,1
23.616666666666667,6.8,7.183333333333334,18081,82,1
0.5,8.55,8.05,19895,77,1
0.5,7.3,6.8,9843,83,1
1.9333333333333333,8.65,6.716666666666667,14781,75,1
22.133333333333333,7.483333333333333,9.35,9555,78,1
1.9666666666666668,8.833333333333334,6.866666666666667,10213,63,1
1.4333333333333333,8.25,6.816666666666666,3764,71,1
1.35,7.45,6.1,1767,72,1
1.5666666666666667,7.116666666666666,5.55,16310,72,1
22.466666666666665,7.733333333333333,9.266666666666667,7391,62,1
1.6166666666666667,7.25,5.633333333333333,16687,63,1
22.3,8.866666666666667,10.566666666666666,1240,85,0
1.5,7.333333333333333,5.833333333333333,11504,85,1
22.933333333333334,8.716666666666667,9.783333333333333,13788,93,1
1.1,7.733333333333333,6.633333333333333,2642,90,1
1.9833333333333334,8.633333333333333,6.65,14498,72,1
22.816666666666666,8.116666666666667,9.3,15901,79,1
1.7,6.85,5.15,16449,60,1
1.6833333333333333,7.266666666666667,5.583333333333333,8298,93,1
0.26666666666666666,8.983333333333333,8.716666666666667,4683,73,1
1.95,8.066666666666666,6.116666666666666,6543,97,1
0.5166666666666667,8.7,8.183333333333334,19273,81,1
23.766666666666666,8.766666666666667,9.0,9519,74,1
23.133333333333333,6.85,7.716666666666667,6440,96,1
22.9,7.533333333333333,8.633333333333333,10762,82,1
1.1333333333333333,7.116666666666666,5.983333333333333,7887,60,1
0.7166666666666667,7.5,6.783333333333333,12147,72,1
0.3,7.5,7.2,19078,62,1
0.95,7.833333333333333,6.883333333333333,4642,62,1
0.1,6.8,6.7,5658,85,1
1.8,6.516666666666667,4.716666666666667,13026,72,0
23.866666666666667,7.266666666666667,7.4,12417,76,1
1.1666666666666667,7.85,6.683333333333334,8129,65,1
22.7,8.2,9.5,5700,92,1
23.3,8.033333333333333,8.733333333333333,17782,97,1
22.583333333333332,8.25,9.666666666666666,4920,91,1
22.533333333333335,8.133333333333333,9.6,15935,76,1
1.6166666666666667,8.633333333333333,7.016666666666667,14655,78,1
1.6166666666666667,8.016666666666667,6.4,6127,86,1
0.7833333333333333,7.6,6.816666666666666,6220,99,1
23.45,6.733333333333333,7.283333333333333,15548,82,1
23.033333333333335,7.733333333333333,8.7,15955,80,1
0.55,7.066666666666666,6.516666666666667,774,95,1
0.21666666666666667,6.7,6.483333333333333,2945,82,1
1.5333333333333332,7.45,5.916666666666667,13107,78,1
23.166666666666668,6.533333333333333,7.366666666666666,12757,84,1
1.2,8.516666666666667,7.316666666666666,5089,61,1
1.9833333333333334,8.816666666666666,6.833333333333333,14815,61,1
0.31666666666666665,6.9,6.583333333333333,12271,70,1
0.5833333333333334,8.533333333333333,7.95,13362,84,1
0.23333333333333334,8.35,8.116666666666667,12218,67,1
1.4,6.533333333333333,5.133333333333334,16551,96,1
23.5,7.233333333333333,7.733333333333333,9973,75,1
23.116666666666667,4.0,4.883333333333333,10564,90,0
22.75,4.883333333333333,6.133333333333334,14957,81,0
23.85,5.2,5.35,16094,81,0
23.683333333333334,7.133333333333334,7.45,17289,90,1
23.716666666666665,7.366666666666666,7.65,3595,90,1
22.85,5.15,6.3,4260,80,0
22.8,5.0,6.2,20219,80,0
22.216666666666665,5.0,6.783333333333333,15260,85,0
22.766666666666666,5.2,6.433333333333334,6718,96,0
22.433333333333334,5.2,6.766666666666667,7521,88,0
22.666666666666668,6.3,7.633333333333333,7059,89,1
0.1,7.633333333333333,7.533333333333333,535,88,1
23.016666666666666,5.166666666666667,6.15,8729,90,0
23.95,7.65,7.7,7616,89,1
23.383333333333333,7.666666666666667,8.283333333333333,10035,95,1
23.033333333333335,7.116666666666666,8.083333333333334,7994,76,1
23.783333333333335,7.983333333333333,8.2,7856,88,1
22.75,7.833333333333333,9.083333333333334,682,68,1
20.933333333333334,8.483333333333333,11.55,654,88,0
23.383333333333333,5.166666666666667,5.783333333333333,657,85,0
21.916666666666668,5.216666666666667,7.3,7670,90,0
22.85,5.15,6.3,7697,99,0
23.283333333333335,5.15,5.866666666666667,4928,85,0
23.4,5.083333333333333,5.683333333333334,5141,88,0
23.25,6.45,7.2,10553,83,1
23.266666666666666,7.266666666666667,8.0,396,90,1
22.083333333333332,5.183333333333334,7.1,7615,78,0
22.533333333333335,5.2,6.666666666666667,10056,91,0
2.3333333333333335,8.933333333333334,6.6,7968,98,1
22.783333333333335,5.1,6.316666666666666,6512,79,0
22.4,6.116666666666666,7.716666666666667,10049,85,0
1.05,7.683333333333334,6.633333333333333,18491,66,1
0.18333333333333332,6.933333333333334,6.75,14989,73,1
22.216666666666665,8.633333333333333,10.416666666666666,5235,64,1
1.1833333333333333,8.216666666666667,7.033333333333333,10157,62,1
22.566666666666666,7.983333333333333,9.416666666666666,18845,66,1
22.7,8.983333333333333,10.283333333333333,9007,97,1
1.9666666666666668,8.2,6.233333333333333,7162,77,1
1.45,6.733333333333333,5.283333333333333,5290,78,1
0.03333333333333333,7.733333333333333,7.7,13549,93,1
0.36666666666666664,8.133333333333333,7.766666666666667,10631,87,1
1.3,7.633333333333333,6.333333333333333,17503,85,1
1.7666666666666666,8.65,6.883333333333333,12432,73,1
22.983333333333334,6.55,7.566666666666666,16913,90,1
23.25,7.566666666666666,8.316666666666666,4376,86,1
23.716666666666665,6.683333333333334,6.966666666666667,14501,89,1
23.183333333333334,8.8,9.616666666666667,13402,83,1
0.8,7.45,6.65,16712,76,1
0.21666666666666667,8.6,8.383333333333333,958,100,1
1.7166666666666668,8.316666666666666,6.6,16397,85,1
1.0,6.85,5.85,1769,95,1
0.4166666666666667,6.816666666666666,6.4,18819,96,1
23.633333333333333,8.316666666666666,8.683333333333334,10325,94,1
0.0,8.916666666666666,8.916666666666666,11339,85,1
1.75,8.083333333333334,6.333333333333333,14558,89,1
23.333333333333332,8.216666666666667,8.883333333333333,19854,74,1
0.45,7.8,7.35,4477,83,1
23.4,7.083333333333333,7.683333333333334,15798,76,1
0.4166666666666667,8.883333333333333,8.466666666666667,13596,73,1
1.1,7.7,6.6,8688,72,1
1.1166666666666667,8.783333333333333,7.666666666666667,15886,78,1
0.75,8.233333333333333,7.483333333333333,16705,97,1
23.25,8.516666666666667,9.266666666666667,7740,68,1
0.6333333333333333,6.5,5.866666666666667,6189,95,1
0.38333333333333336,8.483333333333333,8.1,10140,100,1
23.266666666666666,8.9,9.633333333333333,13723,83,1
0.55,8.65,8.1,7926,73,1
0.6166666666666667,7.133333333333334,6.516666666666667,16285,65,1
23.833333333333332,7.816666666666666,7.983333333333333,7533,64,1
1.8833333333333333,7.883333333333333,6.0,1263,86,1
23.366666666666667,8.383333333333333,9.016666666666667,7606,64,1
0.11666666666666667,8.683333333333334,8.566666666666666,12646,61,1
1.75,7.466666666666667,5.716666666666667,9395,80,1
1.3333333333333333,6.583333333333333,5.25,839,78,1
1.6333333333333333,7.5,5.866666666666667,11326,82,1
22.75,8.366666666666667,9.616666666666667,5570,62,1
23.6,8.433333333333334,8.833333333333334,19261,65,1
23.966666666666665,7.916666666666667,7.95,942,83,1
22.866666666666667,6.516666666666667,7.65,6212,84,1
22.166666666666668,8.066666666666666,9.9,6229,79,1
1.35,7.75,6.4,13199,67,1
23.733333333333334,8.916666666666666,9.183333333333334,4632,82,1
23.45,7.25,7.8,15064,85,1
22.35,7.133333333333334,8.783333333333333,19754,99,1
0.016666666666666666,6.666666666666667,6.65,6417,93,1
23.6,7.55,7.95,7607,69,1
1.9666666666666668,7.7,5.733333333333333,7602,93,1
1.0833333333333333,7.15,6.066666666666666,14396,87,1
23.65,8.5,8.85,10679,74,1
22.783333333333335,6.716666666666667,7.933333333333334,17237,78,1
23.716666666666665,7.4,7.683333333333334,12017,67,1
1.7833333333333332,8.333333333333334,6.55,9229,81,1
1.8833333333333333,7.133333333333334,5.25,15139,97,1
0.9666666666666667,7.2,6.233333333333333,5430,64,1
23.833333333333332,7.233333333333333,7.4,14675,65,1
1.1333333333333333,7.116666666666666,5.983333333333333,8403,99,1
1.6666666666666665,8.4,6.733333333333333,11826,99,1
23.166666666666668,7.2,8.033333333333333,5275,90,1
22.55,8.733333333333333,10.183333333333334,10896,81,1
1.65,7.95,6.3,6627,62,1
0.0,6.85,6.85,4759,73,1
1.5666666666666667,7.383333333333334,5.816666666666666,10637,92,1
1.5,8.966666666666667,7.466666666666667,9784,68,1
22.266666666666666,6.8,8.533333333333333,12505,60,1
1.7833333333333332,8.416666666666666,6.633333333333333,14077,80,1
23.433333333333334,8.933333333333334,9.5,2931,99,1
0.6833333333333333,6.7,6.016666666666667,18136,60,1
0.03333333333333333,8.883333333333333,8.85,14106,82,1
23.683333333333334,7.75,8.066666666666666,5670,82,1
1.9833333333333334,8.283333333333333,6.3,14105,69,1
22.966666666666665,6.95,7.983333333333333,1777,75,1
23.366666666666667,7.4,8.033333333333333,15741,60,1
0.16666666666666666,7.833333333333333,7.666666666666667,9072,95,1
23.083333333333332,7.9,8.816666666666666,1839,97,1
